image_path,state,fruit_type
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.31.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.31.44 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.31.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.31.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.32.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.32.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.32.33 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.32.41 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.32.50 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.32.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.33.00 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.33.06 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.33.16 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.33.23 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.33.43 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.33.50 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.33.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.34.00 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.34.07 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.34.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.35.51 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.35.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.35.59 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.06 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.14 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.31 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.35 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.36.53 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.07 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.25 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.31 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.36 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.41 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.45 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.37.58 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.38.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.38.34 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.38.46 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.38.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.39.02 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.39.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.39.29 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.40.11 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.40.18 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.40.30 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.40.36 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.40.42 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.40.51 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.08 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.22 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.44 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.41.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.42.00 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.42.05 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.42.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.42.20 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.42.45 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.42.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.42.56 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.03 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.22 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.31 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.36 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.49 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.43.54 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.44.06 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.44.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.44.29 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.44.34 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.44.39 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.44.54 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.45.12 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.45.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.45.21 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.45.28 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.45.42 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.45.47 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.45.57 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.46.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.46.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.46.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.46.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.46.56 PM.png,stale,orange
dataset/original_dataset\stale_orange\Screen Shot 2018-06-12 at 11.47.08 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.18.34 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.18.41 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.18.46 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.18.53 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.19.01 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.19.08 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.19.22 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.19.37 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.19.47 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.19.56 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.20.05 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.20.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.20.40 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.20.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.20.59 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.21.05 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.21.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.21.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.21.22 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.21.29 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.21.35 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.21.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.22.12 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.22.21 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.22.36 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.22.41 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.22.47 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.22.58 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.03 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.09 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.33 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.40 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.46 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.23.54 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.24.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.24.08 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.24.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.24.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.24.29 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.24.37 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.24.51 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.25.11 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.25.16 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.25.20 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.25.38 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.25.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.26.02 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.26.07 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.26.18 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.26.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.26.28 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.26.49 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.01 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.07 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.12 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.30 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.38 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.27.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.00 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.08 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.12 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.21 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.28 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.33 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.28.50 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.03 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.14 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.21 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.31 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.36 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.44 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.51 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.29.58 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.30.11 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.30.35 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.30.41 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.30.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.01 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.11 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.39 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.44 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.31.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.32.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.32.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.32.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.32.33 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.32.46 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.32.50 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.32.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.33.06 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.33.12 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.33.23 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.33.43 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.33.50 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.33.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.34.07 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.34.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.35.51 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.35.55 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.35.59 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.36.06 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.36.14 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.36.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.36.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.36.42 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.36.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.00 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.07 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.31 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.41 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.45 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.37.58 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.38.13 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.38.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.38.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.38.34 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.38.46 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.38.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.39.19 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.39.29 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.40.11 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.40.23 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.40.42 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.40.51 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.41.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.41.22 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.41.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.41.35 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.41.44 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.41.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.41.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.42.00 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.42.05 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.42.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.42.20 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.42.45 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.42.52 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.03 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.22 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.31 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.36 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.49 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.43.54 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.44.24 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.44.29 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.44.34 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.44.48 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.45.17 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.45.21 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.45.28 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.45.33 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.45.47 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.46.04 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.46.10 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.46.26 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.46.56 PM.png,stale,orange
dataset/original_dataset\stale_orange\translation_Screen Shot 2018-06-12 at 11.47.08 PM.png,stale,orange
dataset/original_dataset\stale_orange\vertical_flip_Screen Shot 2018-06-12 at 11.18.28 PM.png,stale,orange
dataset/original_dataset\stale_orange\vertical_flip_Screen Shot 2018-06-12 at 11.18.34 PM.png,stale,orange
dataset/original_dataset\stale_orange\vertical_flip_Screen Shot 2018-06-12 at 11.18.53 PM.png,stale,orange
dataset/original_dataset\stale_orange\vertical_flip_Screen Shot 2018-06-12 at 11.19.08 PM.png,stale,orange
dataset/original_dataset\stale_orange\vertical_flip_Screen Shot 2018-06-12 at 11.19.16 PM.png,stale,orange
